Start Time,Chip ID,PassFill,Defect Code,Model Name,Tact Time,Grade
2021_0808_11:49:01,T917G106AS07,OK,,2V500DJ7QZ00S,32.0,A
2021_0808_11:51:34,T917E052AB06,OK,,2V500DJ7QZ00S,30.9,A
2021_0808_11:53:23,T9179031AE01,OK,,2V500DJ7QZ00S,30.8,A
2021_0808_11:55:10,T917G064BD07,OK,,2V500DJ7QZ00S,30.1,A
2021_0808_11:57:00,T917J016AK08,OK,,2V500DJ7QZ00S,30.2,A
2021_0808_11:58:46,T917F172AA08,OK,,2V500DJ7QZ00S,30.5,A
2021_0808_12:00:32,T917K092AR01,OK,,2V500DJ7QZ00S,30.1,A
2021_0808_12:02:19,T917G143BB04,OK,,2V500DJ7QZ00S,29.6,A
2021_0808_12:04:05,T917G071AR03,OK,,2V500DJ7QZ00S,30.0,A
2021_0808_12:05:50,T917G083AP03,OK,,2V500DJ7QZ00S,30.9,A
2021_0808_12:08:45,T917G022AJ07,OK,,2V500DJ7QZ00S,31.5,A
2021_0808_12:10:31,T917G083AP07,OK,,2V500DJ7QZ00S,30.6,A
2021_0808_12:12:17,T917G125AK06,OK,,2V500DJ7QZ00S,29.9,A
2021_0808_12:14:04,T917G109AN06,NG,PCMCK0278500449800C,2V500DJ7QZ00S,29.9,E
2021_0808_12:15:50,T917G074AM03,OK,,2V500DJ7QZ00S,30.0,A
2021_0808_12:17:38,T917G125AK03,OK,,2V500DJ7QZ00S,30.8,A
2021_0808_12:27:51,T917K098BD03,OK,,2V500DJ7QZ00S,31.4,A
2021_0808_12:29:38,T917K098BD07,OK,,2V500DJ7QZ00S,30.3,A
2021_0808_12:31:23,T917G022AE05,OK,,2V500DJ7QZ00S,31.4,A
2021_0808_12:33:10,T917G022AE08,OK,,2V500DJ7QZ00S,31.3,A
2021_0808_12:35:21,T917G075AV01,OK,,2V500DJ7QZ00S,32.4,A
2021_0808_12:37:17,T9179033AU08,OK,,2V500DJ7QZ00S,32.8,A
2021_0808_13:04:29,T917G066AU08,OK,,2V500DJ7QZ00S,29.9,A
2021_0808_13:07:35,T917G066AU02,OK,,2V500DJ7QZ00S,30.8,A
2021_0808_13:09:27,T917G048AM05,OK,,2V500DJ7QZ00S,31.7,A
2021_0808_13:11:23,T917G090BB03,NG,PCDB602347008858013,2V500DJ7QZ00S,30.0,C5
2021_0808_13:13:08,T917G066AU05,OK,,2V500DJ7QZ00S,31.2,A
2021_0808_13:14:57,T917G034AE05,OK,,2V500DJ7QZ00S,30.9,A
2021_0808_13:16:52,T917G066AR04,OK,,2V500DJ7QZ00S,30.4,A
2021_0808_13:20:43,T917G037AE01,OK,,2V500DJ7QZ00S,29.6,A
2021_0808_13:23:20,T917G066BD03,NG,PCMCK0375000499800C,2V500DJ7QZ00S,29.8,E
2021_0808_13:25:19,T917G058AT08,OK,,2V500DJ7QZ00S,31.0,A
2021_0808_13:27:47,T916M045BD06,NG,PCLK4022350107980BCPCLK4022000108280BCPCLK4021670120980BC,2V500DJ7QZ00S,30.1,L
2021_0808_13:30:18,T917G048AN08,OK,,2V500DJ7QZ00S,30.1,A
2021_0808_13:37:51,T917G079AN06,NG,PCDB602168016998013,2V500DJ7QZ00S,31.3,C5
2021_0808_13:39:47,T9175082AP03,OK,,2V500DJ7QZ00S,31.1,A
2021_0808_13:41:34,T917G059BA07,OK,,2V500DJ7QZ00S,30.3,A
2021_0808_13:43:21,T917G046AC06,OK,,2V500DJ7QZ00S,30.9,A
2021_0808_13:48:47,T917G049AJ04,NG,PCMCK0059101810800CPCMCK0059101362800CPCMCK0059101494800C,2V500DJ7QZ00S,32.2,E
2021_0808_13:50:45,T917K121AE03,OK,,2V500DJ7QZ00S,31.4,A
2021_0808_13:52:38,T917G058AF01,OK,,2V500DJ7QZ00S,30.9,A
2021_0808_14:04:08,T917G046AC04,OK,,2V500DJ7QZ00S,31.1,A
2021_0808_14:05:57,T9179033AU03,OK,,2V500DJ7QZ00S,30.6,A
2021_0808_14:15:31,T917G137AC05,OK,,2V500DJ7QZ00S,31.0,A
2021_0808_14:17:23,T917G133AU07,OK,,2V500DJ7QZ00S,30.4,A
2021_0808_14:21:31,T917G137AC08,OK,,2V500DJ7QZ00S,30.6,A
2021_0808_14:23:20,T916T039AA08,OK,,2V500DJ7QZ00S,31.5,A
2021_0808_14:26:07,T917G024AU04,OK,,2V500DJ7QZ00S,31.7,A
2021_0808_14:34:58,T917G087AA06,OK,,2V500DJ7QZ00S,30.4,A
2021_0808_14:36:47,T917G087AA03,OK,,2V500DJ7QZ00S,31.1,A
2021_0808_14:40:06,T917G070AH01,OK,,2V500DJ7QZ00S,32.1,A
2021_0808_14:50:26,T917G036AN05,OK,,2V500DJ7QZ00S,30.1,A
2021_0808_14:52:13,T917G036AN03,OK,,2V500DJ7QZ00S,31.4,A
2021_0808_14:54:07,T917K105AS07,OK,,2V500DJ7QZ00S,30.6,A
2021_0808_14:55:55,T917K120AS02,OK,,2V500DJ7QZ00S,30.9,A
2021_0808_14:57:43,T917K105AS06,OK,,2V500DJ7QZ00S,29.8,A
2021_0808_15:08:44,T917K120AS04,OK,,2V500DJ7QZ00S,30.4,A
2021_0808_15:10:56,T917G024AU01,OK,,2V500DJ7QZ00S,30.6,A
2021_0808_15:23:13,T917G139AM06,OK,,2V500DJ7QZ00S,30.0,A
2021_0808_15:25:01,T917G087AA07,OK,,2V500DJ7QZ00S,30.3,A
2021_0808_15:26:50,T917K038AQ02,OK,,2V500DJ7QZ00S,32.3,A
2021_0808_15:28:38,T917G071BD06,OK,,2V500DJ7QZ00S,30.9,A
2021_0808_15:30:25,T9175090AN05,OK,,2V500DJ7QZ00S,30.7,A
2021_0808_15:32:46,T917G125AM02,OK,,2V500DJ7QZ00S,31.0,A
2021_0808_15:34:33,T917G137BC06,OK,,2V500DJ7QZ00S,32.8,A
2021_0808_15:36:22,T917G037AB04,OK,,2V500DJ7QZ00S,31.1,A
2021_0808_15:38:48,T917K067AK01,OK,,2V500DJ7QZ00S,29.8,A
