Start Time,Chip ID,PassFill,Defect Code,Model Name,Tact Time,Grade
2021_0807_08:43:50,T917F027AK04,OK,,2V500DJ7QZ00S,30.1,A
2021_0807_08:45:39,T917F027AK02,OK,,2V500DJ7QZ00S,30.6,A
2021_0807_08:52:04,T917D064BD04,OK,,2V500DJ7QZ00S,30.9,A
2021_0807_08:53:53,T917D124AE07,OK,,2V500DJ7QZ00S,31.1,A
2021_0807_08:58:08,T917F024AB06,OK,,2V500DJ7QZ00S,31.1,A
2021_0807_09:01:12,T917F023AC08,OK,,2V500DJ7QZ00S,31.0,A
2021_0807_09:03:23,T917D047AU08,OK,,2V500DJ7QZ00S,30.3,A
2021_0807_09:05:40,T917F023AC07,OK,,2V500DJ7QZ00S,30.9,A
2021_0807_09:07:32,T917D081AL02,OK,,2V500DJ7QZ00S,30.0,A
2021_0807_09:11:21,T917D116AP04,OK,,2V500DJ7QZ00S,32.0,A
2021_0807_09:13:10,T917F024AB04,NG,PCM060275602037800C,2V500DJ7QZ00S,31.5,C5
2021_0807_09:18:15,T917F022AE07,OK,,2V500DJ7QZ00S,30.2,A
2021_0807_09:20:17,T917D044AM04,OK,,2V500DJ7QZ00S,34.6,A
2021_0807_09:22:12,T917G019AT01,OK,,2V500DJ7QZ00S,31.1,A
2021_0807_09:24:00,T9175055AT01,OK,,2V500DJ7QZ00S,30.6,A
2021_0807_09:33:26,T9175088AT01,OK,,2V500DJ7QZ00S,30.5,A
2021_0807_09:35:28,T917F027AJ03,OK,,2V500DJ7QZ00S,31.3,A
2021_0807_09:37:33,T917D105AT02,OK,,2V500DJ7QZ00S,30.9,A
2021_0807_09:40:04,T917F021BB02,OK,,2V500DJ7QZ00S,31.2,A
2021_0807_09:41:53,T917D129BA06,OK,,2V500DJ7QZ00S,31.2,A
2021_0807_09:56:11,T917J024AH04,OK,,2V500DJ7QZ00S,30.7,A
2021_0807_09:57:58,T917D088AP04,OK,,2V500DJ7QZ00S,30.1,A
2021_0807_09:59:46,T917D098AD03,OK,,2V500DJ7QZ00S,30.4,A
2021_0807_10:01:33,T917D138AF07,OK,,2V500DJ7QZ00S,30.0,A
2021_0807_10:03:21,T917F029AD06,OK,,2V500DJ7QZ00S,31.1,A
2021_0807_10:14:21,T917G089AT03,OK,,2V500DJ7QZ00S,30.7,A
2021_0807_10:17:50,T917F023AS05,OK,,2V500DJ7QZ00S,31.7,A
2021_0807_10:20:35,T917D117AC01,OK,,2V500DJ7QZ00S,30.7,A
2021_0807_10:22:24,T917D119AA08,OK,,2V500DJ7QZ00S,30.7,A
2021_0807_10:24:13,T917F030AG04,OK,,2V500DJ7QZ00S,31.6,A
2021_0807_10:26:03,T917D119AA03,OK,,2V500DJ7QZ00S,30.9,A
2021_0807_10:27:58,T917F031BA02,OK,,2V500DJ7QZ00S,30.8,A
2021_0807_10:29:46,T917D047BA03,OK,,2V500DJ7QZ00S,31.2,A
2021_0807_10:41:25,T917D080AP03,OK,,2V500DJ7QZ00S,31.6,A
2021_0807_10:44:41,T917D083AG01,OK,,2V500DJ7QZ00S,30.8,A
2021_0807_10:46:30,T917F014AG07,OK,,2V500DJ7QZ00S,32.0,A
2021_0807_10:49:38,T917D137AU01,OK,,2V500DJ7QZ00S,30.9,A
2021_0807_10:51:26,T917F022AL08,OK,,2V500DJ7QZ00S,31.1,A
2021_0807_10:55:39,T917D094BB04,OK,,2V500DJ7QZ00S,36.6,A
2021_0807_10:57:32,T917F024AQ03,OK,,2V500DJ7QZ00S,30.5,A
2021_0807_11:13:58,T917G142AP04,OK,,2V500DJ7QZ00S,31.1,A
2021_0807_11:15:45,T917G107AC03,OK,,2V500DJ7QZ00S,30.9,A
2021_0807_11:17:48,T917K067AB06,OK,,2V500DJ7QZ00S,30.5,A
2021_0807_11:19:36,T917G082AG05,OK,,2V500DJ7QZ00S,30.6,A
2021_0807_11:21:26,T917F031BA01,NG,PCMCK0268801118800C,2V500DJ7QZ00S,30.5,E
2021_0807_11:23:21,T916N063AD06,OK,,2V500DJ7QZ00S,31.4,A
2021_0807_11:27:14,T9175094AP08,OK,,2V500DJ7QZ00S,31.1,A
2021_0807_11:29:02,T917G051AU07,OK,,2V500DJ7QZ00S,30.3,A
2021_0807_11:30:49,T917G145AJ01,OK,,2V500DJ7QZ00S,29.9,A
2021_0807_11:32:37,T917F029AD04,OK,,2V500DJ7QZ00S,31.2,A
2021_0807_11:35:16,T917G122BB06,OK,,2V500DJ7QZ00S,30.9,A
2021_0807_11:37:07,T9175101AV05,OK,,2V500DJ7QZ00S,63.8,A
2021_0807_11:40:29,T917D109AQ03,OK,,2V500DJ7QZ00S,30.4,A
2021_0807_11:43:52,T917D114AU01,OK,,2V500DJ7QZ00S,30.6,A
2021_0807_11:45:41,T917G054AM04,OK,,2V500DJ7QZ00S,44.6,A
2021_0807_11:50:58,T917D056AD04,OK,,2V500DJ7QZ00S,30.6,A
2021_0807_11:54:37,T917G061AN02,OK,,2V500DJ7QZ00S,31.8,A
2021_0807_11:57:30,T917G089BA06,OK,,2V500DJ7QZ00S,31.7,A
2021_0807_12:02:18,T917E065AA08,OK,,2V500DJ7QZ00S,30.6,A
2021_0807_12:04:40,T917G039AN08,OK,,2V500DJ7QZ00S,70.3,A
2021_0807_12:07:06,T916U014BB07,OK,,2V500DJ7QZ00S,30.6,A
2021_0807_12:08:54,T917G084AB08,OK,,2V500DJ7QZ00S,31.0,A
2021_0807_12:18:09,T917F013AP03,OK,,2V500DJ7QZ00S,40.8,A
2021_0807_12:21:50,T917G123AN02,OK,,2V500DJ7QZ00S,31.3,A
2021_0807_12:28:22,T9175088AT07,OK,,2V500DJ7QZ00S,31.4,A
2021_0807_12:30:11,T917G019AT02,OK,,2V500DJ7QZ00S,32.3,A
2021_0807_12:38:06,T917G019AT06,OK,,2V500DJ7QZ00S,32.4,A
2021_0807_12:50:30,T917K114AM01,OK,,2V500DJ7QZ00S,30.2,A
2021_0807_13:10:22,T917G048BC06,OK,,2V500DJ7QZ00S,30.4,A
2021_0807_13:12:10,T917J024AB07,OK,,2V500DJ7QZ00S,31.1,A
2021_0807_13:13:58,T917G138AH07,OK,,2V500DJ7QZ00S,31.4,A
2021_0807_13:15:48,T917G132AK03,OK,,2V500DJ7QZ00S,31.1,A
2021_0807_13:17:37,T917G088BC02,OK,,2V500DJ7QZ00S,30.6,A
2021_0807_13:19:24,T917K099AT08,OK,,2V500DJ7QZ00S,30.7,A
2021_0807_13:21:12,T917K094AJ06,OK,,2V500DJ7QZ00S,31.6,A
2021_0807_13:23:01,T917G069AT06,OK,,2V500DJ7QZ00S,31.3,A
2021_0807_13:24:51,T916M039BC06,OK,,2V500DJ7QZ00S,30.8,A
2021_0807_13:27:57,T917G032AP04,OK,,2V500DJ7QZ00S,30.9,A
2021_0807_13:30:49,T917G076AC01,OK,,2V500DJ7QZ00S,31.8,A
2021_0807_13:32:37,T917G015BD03,OK,,2V500DJ7QZ00S,29.8,A
2021_0807_13:34:25,T917G061BA01,OK,,2V500DJ7QZ00S,31.0,A
2021_0807_13:36:13,T917G030AK06,OK,,2V500DJ7QZ00S,31.7,A
2021_0807_13:39:52,T917G061BA05,OK,,2V500DJ7QZ00S,30.7,A
2021_0807_13:42:54,T917L052AL04,OK,,2V500DJ7QZ00S,31.3,A
2021_0807_13:44:43,T917G075AN06,OK,,2V500DJ7QZ00S,31.1,A
2021_0807_13:46:33,T917G076AJ02,OK,,2V500DJ7QZ00S,31.5,A
2021_0807_13:48:22,T917G024AF04,OK,,2V500DJ7QZ00S,31.0,A
2021_0807_13:50:12,T917K040AA05,OK,,2V500DJ7QZ00S,30.9,A
2021_0807_13:52:37,T917L052AL07,OK,,2V500DJ7QZ00S,30.6,A
2021_0807_13:54:27,T917G135AN04,OK,,2V500DJ7QZ00S,31.1,A
2021_0807_13:56:17,T917G135AN02,OK,,2V500DJ7QZ00S,30.7,A
2021_0807_13:58:07,T917G135AN06,OK,,2V500DJ7QZ00S,31.1,A
2021_0807_13:59:56,T917K116AM05,OK,,2V500DJ7QZ00S,31.6,A
2021_0807_14:01:47,T917J043AP06,OK,,2V500DJ7QZ00S,31.9,A
2021_0807_14:13:25,T917G135AN03,OK,,2V500DJ7QZ00S,31.6,A
2021_0807_14:22:18,T917K040AA08,OK,,2V500DJ7QZ00S,31.4,A
2021_0807_14:24:41,T917J043AP04,OK,,2V500DJ7QZ00S,32.4,A
2021_0807_14:26:30,T917G135AN07,OK,,2V500DJ7QZ00S,30.8,A
2021_0807_14:28:47,T917K116AH08,OK,,2V500DJ7QZ00S,30.8,A
2021_0807_14:31:50,T917K053BD03,OK,,2V500DJ7QZ00S,31.5,A
2021_0807_14:35:34,T917K053BD07,OK,,2V500DJ7QZ00S,30.6,A
2021_0807_14:37:26,T917K040AP02,OK,,2V500DJ7QZ00S,30.9,A
2021_0807_14:39:17,T917K125AE08,OK,,2V500DJ7QZ00S,30.4,A
2021_0807_14:41:04,T917G032AQ05,OK,,2V500DJ7QZ00S,31.2,A
2021_0807_14:42:53,T917G110AC01,OK,,2V500DJ7QZ00S,31.4,A
2021_0807_14:45:42,T917K125AE06,OK,,2V500DJ7QZ00S,32.6,A
2021_0807_14:49:34,T917K053AC05,OK,,2V500DJ7QZ00S,31.8,A
2021_0807_14:51:23,T917G110AC05,OK,,2V500DJ7QZ00S,33.0,A
2021_0807_14:53:38,T917K054AA05,OK,,2V500DJ7QZ00S,31.1,A
2021_0807_14:55:27,T917G065AU06,OK,,2V500DJ7QZ00S,31.7,A
2021_0807_14:57:17,T917G020AQ01,OK,,2V500DJ7QZ00S,31.3,A
2021_0807_14:59:06,T917K117BD08,OK,,2V500DJ7QZ00S,30.6,A
2021_0807_15:00:55,T917K053AN02,OK,,2V500DJ7QZ00S,31.3,A
2021_0807_15:02:58,T917K118AM01,NG,PCMCK0250002057800C,2V500DJ7QZ00S,30.3,E
2021_0807_15:04:47,T917K056AH06,OK,,2V500DJ7QZ00S,32.1,A
2021_0807_15:06:36,T917K056AU06,OK,,2V500DJ7QZ00S,31.3,A
2021_0807_15:08:25,T917K056AU08,OK,,2V500DJ7QZ00S,30.9,A
2021_0807_15:10:17,T917G022AB07,OK,,2V500DJ7QZ00S,30.9,A
2021_0807_15:22:34,T917J043AN03,OK,,2V500DJ7QZ00S,30.9,A
2021_0807_15:24:22,T917G073AB05,OK,,2V500DJ7QZ00S,30.9,A
2021_0807_15:26:10,T917G073AB08,OK,,2V500DJ7QZ00S,30.0,A
2021_0807_15:27:58,T917K117BD02,OK,,2V500DJ7QZ00S,31.5,A
2021_0807_15:29:47,T917G029BB05,OK,,2V500DJ7QZ00S,30.2,A
2021_0807_15:37:10,T917K053AN06,OK,,2V500DJ7QZ00S,30.4,A
2021_0807_16:47:58,T917G089AK01,NG,PCLH6013710213380BB,2V500DJ7QZ00S,30.3,L
2021_0807_16:50:15,2V500DJ7QZ00,NG,PCLH6013710213380BB,2V500DJ7QZ00S,1.9,L
2021_0807_16:53:13,T917G110AH04,OK,,2V500DJ7QZ00S,30.6,A
2021_0807_17:33:01,T917G110BC03,NG,PCMCK0017401895800D,2V500DJ7QZ00S,30.9,E
2021_0807_17:35:59,T917G030AK08,OK,,2V500DJ7QZ00S,31.9,A
2021_0807_17:40:36,T916M044AH01,OK,,2V500DJ7QZ00S,30.7,A
2021_0807_17:44:12,T916M044AH08,OK,,2V500DJ7QZ00S,31.3,A
2021_0807_17:46:13,T917F165AJ05,OK,,2V500DJ7QZ00S,31.1,A
2021_0807_17:48:31,T917K106AF01,OK,,2V500DJ7QZ00S,32.0,A
2021_0807_17:50:46,T917F165AJ08,OK,,2V500DJ7QZ00S,31.3,A
2021_0807_18:57:08,T917G076AJ03,OK,,2V500DJ7QZ00S,30.6,A
2021_0807_18:58:58,T917K111AA07,NG,PCMCK0277602083800C,2V500DJ7QZ00S,30.5,E
2021_0807_19:02:10,T917G088BC05,OK,,2V500DJ7QZ00S,31.3,A
2021_0807_19:05:19,T917G138AG03,OK,,2V500DJ7QZ00S,30.1,A
2021_0807_19:08:16,T917G032AV04,OK,,2V500DJ7QZ00S,31.2,A
2021_0807_19:10:04,T917G043AN05,OK,,2V500DJ7QZ00S,31.6,A
2021_0807_19:14:39,T917G088BC03,OK,,2V500DJ7QZ00S,32.2,A
2021_0807_19:19:31,T917G120AP04,OK,,2V500DJ7QZ00S,36.3,A
2021_0807_19:21:25,T917G135AE07,OK,,2V500DJ7QZ00S,31.5,A
2021_0807_19:23:14,T917G135AE03,OK,,2V500DJ7QZ00S,29.8,A
2021_0807_19:25:03,T916M039BC04,OK,,2V500DJ7QZ00S,30.9,A
2021_0807_19:28:03,T917G018AV01,OK,,2V500DJ7QZ00S,31.0,A
2021_0807_19:29:57,T917K104AQ01,OK,,2V500DJ7QZ00S,31.2,A
2021_0807_19:31:46,T917K104AQ04,OK,,2V500DJ7QZ00S,42.7,A
2021_0807_19:33:48,T917G076AD03,OK,,2V500DJ7QZ00S,31.2,A
2021_0807_19:35:36,T917G035AC05,NG,PCMCK0278702063800C,2V500DJ7QZ00S,30.7,E
2021_0807_19:42:09,T9179030AG08,OK,,2V500DJ7QZ00S,31.3,A
2021_0807_19:49:17,T917K049AT07,OK,,2V500DJ7QZ00S,30.5,A
2021_0807_20:01:15,T917G088BC01,OK,,2V500DJ7QZ00S,30.6,A
2021_0807_20:03:05,T917G082AU03,OK,,2V500DJ7QZ00S,30.5,A
2021_0807_20:04:54,T917G053AK02,OK,,2V500DJ7QZ00S,31.4,A
2021_0807_20:06:55,T917G149AV01,OK,,2V500DJ7QZ00S,31.4,A
2021_0807_20:12:20,T917K111AA05,OK,,2V500DJ7QZ00S,30.2,A
2021_0807_20:15:50,T917G149AH02,OK,,2V500DJ7QZ00S,31.5,A
2021_0807_20:17:38,T917G149AH01,OK,,2V500DJ7QZ00S,35.9,A
2021_0807_20:20:30,T917G119AA05,OK,,2V500DJ7QZ00S,31.0,A
2021_0807_20:22:22,T917G082AU05,OK,,2V500DJ7QZ00S,32.6,A
2021_0807_20:24:10,T917G082AU06,NG,PCMD50310801984800CPCMD50306800372800CPCMD50305101259800CPCMD50263101284800CPCMD50214001521800CPCMD50193701080800C,2V500DJ7QZ00S,31.1,C2
2021_0807_20:25:58,T916M047AL08,OK,,2V500DJ7QZ00S,30.7,A
2021_0807_20:28:14,T917G091AV02,OK,,2V500DJ7QZ00S,30.4,A
2021_0807_20:30:59,T917G138AL01,OK,,2V500DJ7QZ00S,31.7,A
2021_0807_20:34:43,T917G138AL06,OK,,2V500DJ7QZ00S,31.0,A
2021_0807_20:40:03,T917G089AK06,NG,PCMCK0059201982800C,2V500DJ7QZ00S,30.5,E
2021_0807_20:42:19,T917G076AN03,OK,,2V500DJ7QZ00S,31.4,A
2021_0807_20:44:45,T917G138AD05,OK,,2V500DJ7QZ00S,30.9,A
2021_0807_20:46:46,2V500DJ7QZ00,OK,,2V500DJ7QZ00S,2.1,A
2021_0807_20:49:04,T917G119AE02,OK,,2V500DJ7QZ00S,30.8,A
2021_0807_21:08:14,T917K128AB07,OK,,2V500DJ7QZ00S,30.7,A
2021_0807_21:10:21,T917G099BB01,OK,,2V500DJ7QZ00S,31.7,A
2021_0807_21:14:11,T917G027AU04,OK,,2V500DJ7QZ00S,30.9,A
2021_0807_21:15:59,T917G124AK01,OK,,2V500DJ7QZ00S,33.0,A
2021_0807_21:17:48,T917G130AP05,OK,,2V500DJ7QZ00S,31.1,A
2021_0807_21:19:36,T917F156AN06,OK,,2V500DJ7QZ00S,31.1,A
2021_0807_21:22:09,T917G071AR01,OK,,2V500DJ7QZ00S,31.8,A
2021_0807_21:26:05,T917G073AF08,OK,,2V500DJ7QZ00S,31.2,A
2021_0807_21:31:21,T917G110BA02,NG,PCLK4000230040680BA,2V500DJ7QZ00S,31.6,L
2021_0807_21:33:09,T917G073AE01,OK,,2V500DJ7QZ00S,31.5,A
2021_0807_21:37:24,T917G110BA06,OK,,2V500DJ7QZ00S,31.0,A
2021_0807_21:39:13,T917G110BA01,NG,PCMD50353900166800CPCMD50269001338800CPCMD50265900873800CPCMD50263200950800CPCMD50262901286800CPCMD50199300960800C,2V500DJ7QZ00S,30.9,C2
2021_0807_21:41:01,T917G110BA07,OK,,2V500DJ7QZ00S,31.0,A
2021_0807_21:42:49,T917G078AC05,OK,,2V500DJ7QZ00S,30.7,A
2021_0807_21:44:37,T917E060AQ01,OK,,2V500DJ7QZ00S,31.0,A
2021_0807_21:46:24,T917G043AK01,OK,,2V500DJ7QZ00S,30.8,A
2021_0807_21:51:17,T917G071AR08,OK,,2V500DJ7QZ00S,31.0,A
2021_0807_21:53:13,T917G071AD06,OK,,2V500DJ7QZ00S,30.5,A
2021_0807_22:06:23,T917G088AK07,OK,,2V500DJ7QZ00S,31.1,A
2021_0807_22:08:12,T917E038AG06,OK,,2V500DJ7QZ00S,31.6,A
2021_0807_22:10:34,T917G111AU08,OK,,2V500DJ7QZ00S,31.5,A
2021_0807_22:13:38,T917G149AN01,OK,,2V500DJ7QZ00S,30.2,A
2021_0807_22:16:40,T917G069AK01,OK,,2V500DJ7QZ00S,32.1,A
2021_0807_22:19:55,T911K166AT01,OK,,2V500DJ7QZ00S,30.4,A
2021_0807_22:21:57,2V500DJ7QZ00,OK,,2V500DJ7QZ00S,1.8,A
2021_0807_22:36:18,T917G064BA03,OK,,2V500DJ7QZ00S,31.1,A
2021_0807_22:41:49,T917G066AL07,OK,,2V500DJ7QZ00S,31.8,A
2021_0807_22:43:37,T917G056AA07,OK,,2V500DJ7QZ00S,30.8,A
2021_0807_22:45:26,T915V064BD08,OK,,2V500DJ7QZ00S,31.6,A
2021_0807_22:57:55,T9175066BB08,OK,,2V500DJ7QZ00S,30.9,A
2021_0807_23:03:34,T917G111AU06,OK,,2V500DJ7QZ00S,31.1,A
2021_0807_23:39:31,T917G116AH03,OK,,2V500DJ7QZ00S,30.7,A
2021_0808_01:32:17,T917E065AA07,OK,,2V500DJ7QZ00S,31.1,A
2021_0808_01:50:48,T917G060AS07,OK,,2V500DJ7QZ00S,31.1,A
2021_0808_01:56:40,T917G040BB04,OK,,2V500DJ7QZ00S,30.8,A
2021_0808_02:14:35,2V500DJ7QZ00,OK,,2V500DJ7QZ00S,1.7,A
2021_0808_02:21:21,T917G089BA04,OK,,2V500DJ7QZ00S,30.9,A
2021_0808_02:23:08,T9179032AT06,OK,,2V500DJ7QZ00S,31.2,A
2021_0808_02:24:54,T9179032AT04,OK,,2V500DJ7QZ00S,31.2,A
2021_0808_02:27:36,T917J023AM07,OK,,2V500DJ7QZ00S,31.4,A
2021_0808_02:29:32,T9179039AQ06,OK,,2V500DJ7QZ00S,31.6,A
2021_0808_02:31:19,T9179032AT03,OK,,2V500DJ7QZ00S,31.1,A
2021_0808_02:33:07,T917G080AH05,OK,,2V500DJ7QZ00S,31.0,A
2021_0808_02:36:30,T917G048AL05,OK,,2V500DJ7QZ00S,30.5,A
2021_0808_02:47:42,T917G048AC06,OK,,2V500DJ7QZ00S,31.3,A
2021_0808_02:49:29,T917G048AE07,OK,,2V500DJ7QZ00S,32.1,A
2021_0808_02:51:17,T917G037AC06,OK,,2V500DJ7QZ00S,30.6,A
2021_0808_02:53:52,T917G137AT03,OK,,2V500DJ7QZ00S,31.2,A
2021_0808_02:55:40,T917G098BC04,OK,,2V500DJ7QZ00S,30.6,A
2021_0808_02:57:26,T917G135AK06,OK,,2V500DJ7QZ00S,31.7,A
2021_0808_03:02:45,T917G081AU07,OK,,2V500DJ7QZ00S,31.0,A
2021_0808_03:04:32,T917G081AU03,OK,,2V500DJ7QZ00S,30.9,A
2021_0808_03:06:20,T917G120AE06,OK,,2V500DJ7QZ00S,30.9,A
2021_0808_03:08:10,T917G120AE08,OK,,2V500DJ7QZ00S,30.8,A
2021_0808_03:09:56,T917G018AJ03,OK,,2V500DJ7QZ00S,30.7,A
2021_0808_03:28:44,T9175066BB03,OK,,2V500DJ7QZ00S,31.9,A
2021_0808_03:32:13,T917G031AF04,OK,,2V500DJ7QZ00S,30.4,A
2021_0808_03:34:01,T917G031AF07,OK,,2V500DJ7QZ00S,31.9,A
2021_0808_03:35:52,T917K111BC02,OK,,2V500DJ7QZ00S,30.7,A
2021_0808_03:37:40,T917G118AN03,OK,,2V500DJ7QZ00S,31.5,A
2021_0808_03:39:28,T917K073AR01,OK,,2V500DJ7QZ00S,30.3,A
2021_0808_03:41:15,T917G067AJ03,OK,,2V500DJ7QZ00S,30.7,A
2021_0808_03:43:03,T917G035BA03,OK,,2V500DJ7QZ00S,31.3,A
2021_0808_03:44:51,T917G035BA07,OK,,2V500DJ7QZ00S,30.8,A
2021_0808_03:48:26,T917K044AL07,OK,,2V500DJ7QZ00S,31.9,A
2021_0808_03:50:45,T917G024AV06,NG,PCLH6032890213580BBPCLH6020910213780BBPCLH6017580213080BBPCLH6016900212280BBPCLH6017810210580BBPCLH6016990211480BB,2V500DJ7QZ00S,30.5,L
2021_0808_03:52:34,T917G091AM07,OK,,2V500DJ7QZ00S,31.2,A
2021_0808_03:54:22,T917K053AR08,OK,,2V500DJ7QZ00S,30.9,A
2021_0808_03:56:11,T917K040AS03,OK,,2V500DJ7QZ00S,30.8,A
2021_0808_03:57:59,T917G084AP02,NG,PCLH6017670213080BBPCLH6025130213580BBPCLH6013210212580BB,2V500DJ7QZ00S,31.0,L
2021_0808_03:59:46,T917K071BA06,OK,,2V500DJ7QZ00S,30.7,A
2021_0808_04:03:15,T917G122BD05,OK,,2V500DJ7QZ00S,31.1,A
2021_0808_04:05:04,T917G042AP06,OK,,2V500DJ7QZ00S,30.8,A
2021_0808_04:06:52,T917G041AR04,OK,,2V500DJ7QZ00S,31.1,A
2021_0808_04:08:40,T917G042AP01,OK,,2V500DJ7QZ00S,31.4,A
2021_0808_04:10:30,T917G024AV05,OK,,2V500DJ7QZ00S,31.0,A
2021_0808_04:31:05,T917G030AL06,OK,,2V500DJ7QZ00S,31.6,A
2021_0808_04:32:53,T917G047AS01,OK,,2V500DJ7QZ00S,30.4,A
2021_0808_05:11:51,T917G135AK07,OK,,2V500DJ7QZ00S,30.5,A
2021_0808_05:38:13,T917G041AR02,OK,,2V500DJ7QZ00S,32.6,A
2021_0808_05:59:50,T917G055AF07,OK,,2V500DJ7QZ00S,34.2,A
2021_0808_06:01:42,T917G067AB08,OK,,2V500DJ7QZ00S,30.8,A
2021_0808_06:03:31,T917G136AC04,OK,,2V500DJ7QZ00S,31.4,A
2021_0808_06:11:21,T917G123AK07,OK,,2V500DJ7QZ00S,30.3,A
