Start Time,Chip ID,PassFill,Defect Code,Model Name,Tact Time,Grade
2021_0804_08:54:34,T917D126AN05,OK,,2V500DJ7QZ00S,30.6,Z
2021_0804_09:19:21,T916N077AL08,OK,,2V500DJ7QZ00S,30.9,Z
2021_0804_09:21:11,T9173012AS02,OK,,2V500DJ7QZ00S,31.0,Z
2021_0804_09:22:58,T917D067BA08,OK,,2V500DJ7QZ00S,30.5,Z
2021_0804_09:26:55,T917D109BB05,OK,,2V500DJ7QZ00S,31.3,Z
2021_0804_09:28:44,T917D131BC02,OK,,2V500DJ7QZ00S,30.6,Z
2021_0804_09:38:05,T917D117BA08,OK,,2V500DJ7QZ00S,30.9,Z
2021_0804_09:39:54,T917D129AF08,OK,,2V500DJ7QZ00S,30.9,Z
2021_0804_09:41:41,T917F026AF07,OK,,2V500DJ7QZ00S,30.6,Z
2021_0804_09:50:53,T917D117AH02,OK,,2V500DJ7QZ00S,30.7,Z
2021_0804_09:52:42,T917D129AF06,OK,,2V500DJ7QZ00S,30.9,Z
2021_0804_09:54:58,T9173012AS04,OK,,2V500DJ7QZ00S,31.3,Z
2021_0804_09:59:22,T917D081AE01,OK,,2V500DJ7QZ00S,32.7,Z
2021_0804_10:01:50,T917D098AV02,OK,,2V500DJ7QZ00S,30.7,Z
2021_0804_10:03:37,T917D096AB06,OK,,2V500DJ7QZ00S,30.5,Z
2021_0804_10:11:58,T917D087AD01,OK,,2V500DJ7QZ00S,30.8,Z
2021_0804_10:13:46,T917D119AF07,OK,,2V500DJ7QZ00S,30.5,Z
2021_0804_10:17:20,T916U123AH03,OK,,2V500DJ7QZ00S,31.6,Z
2021_0804_10:19:44,T917D117AD01,OK,,2V500DJ7QZ00S,31.1,Z
2021_0804_10:21:32,T916N082AR03,OK,,2V500DJ7QZ00S,31.8,Z
2021_0804_10:25:12,T916U128AK03,OK,,2V500DJ7QZ00S,29.8,Z
2021_0804_10:26:58,T916F028AL01,OK,,2V500DJ7QZ00S,30.4,Z
2021_0804_10:28:47,T916Q018AR01,OK,,2V500DJ7QZ00S,31.2,Z
2021_0804_10:30:36,T916U117AK06,OK,,2V500DJ7QZ00S,30.0,Z
2021_0804_10:32:23,T916Q047AM01,OK,,2V500DJ7QZ00S,30.7,Z
2021_0804_10:41:19,T916U117AK02,OK,,2V500DJ7QZ00S,30.8,Z
2021_0804_10:43:07,T916U112AL01,OK,,2V500DJ7QZ00S,30.6,Z
2021_0804_10:49:41,T917D090AB02,OK,,2V500DJ7QZ00S,30.6,Z
2021_0804_10:51:28,T917F020BC01,OK,,2V500DJ7QZ00S,29.7,Z
2021_0804_10:55:25,T917D090AB05,OK,,2V500DJ7QZ00S,30.9,Z
2021_0804_10:57:14,T917D098AH08,OK,,2V500DJ7QZ00S,30.9,Z
2021_0804_10:59:03,T917D058AN03,OK,,2V500DJ7QZ00S,31.4,Z
2021_0804_11:02:35,T917D090AB07,OK,,2V500DJ7QZ00S,31.0,Z
2021_0804_11:19:34,T917D074AP03,OK,,2V500DJ7QZ00S,30.6,Z
2021_0804_11:25:09,T916F090AN02,OK,,2V500DJ7QZ00S,30.9,Z
2021_0804_11:26:58,T916D135AK02,OK,,2V500DJ7QZ00S,30.5,Z
2021_0804_11:29:39,T917D125AR01,OK,,2V500DJ7QZ00S,30.9,Z
2021_0804_11:34:23,T917D125AR06,OK,,2V500DJ7QZ00S,32.6,Z
2021_0804_11:36:12,T917F031AU02,OK,,2V500DJ7QZ00S,31.2,Z
2021_0804_11:38:01,T917D125AR03,OK,,2V500DJ7QZ00S,31.4,Z
2021_0804_11:40:16,T917F016BA04,OK,,2V500DJ7QZ00S,31.5,Z
2021_0804_11:42:03,T916T037AU02,OK,,2V500DJ7QZ00S,30.3,Z
2021_0804_11:44:06,T917G123AL01,OK,,2V500DJ7QZ00S,30.3,Z
2021_0804_11:48:13,T917G016AJ01,OK,,2V500DJ7QZ00S,31.7,Z
2021_0804_11:50:47,T915E030AV02,OK,,2V500DJ7QZ00S,31.3,Z
2021_0804_11:52:36,T917G016AJ07,OK,,2V500DJ7QZ00S,29.4,Z
2021_0804_11:54:21,T9166116AH07,OK,,2V500DJ7QZ00S,30.4,Z
2021_0804_11:56:10,T917G139AQ06,OK,,2V500DJ7QZ00S,31.6,Z
2021_0804_11:58:00,T917D125AC07,OK,,2V500DJ7QZ00S,30.3,Z
2021_0804_12:00:00,T917D139BD06,OK,,2V500DJ7QZ00S,30.6,Z
2021_0804_12:04:55,T917D079AP05,OK,,2V500DJ7QZ00S,30.9,Z
2021_0804_12:06:44,T917D043AR02,OK,,2V500DJ7QZ00S,31.2,Z
2021_0804_12:08:32,T917D047AK06,OK,,2V500DJ7QZ00S,31.1,Z
2021_0804_12:10:47,T917D047AK05,OK,,2V500DJ7QZ00S,29.9,Z
2021_0804_12:37:19,T916U123AG04,OK,,2V500DJ7QZ00S,30.2,Z
2021_0804_12:40:42,T917D105AK08,OK,,2V500DJ7QZ00S,31.2,Z
2021_0804_12:43:41,T917D043AR07,OK,,2V500DJ7QZ00S,30.6,Z
2021_0804_12:45:28,T917D107AQ04,OK,,2V500DJ7QZ00S,31.2,Z
2021_0804_12:47:15,T917D139BD03,OK,,2V500DJ7QZ00S,31.2,Z
2021_0804_12:49:04,T917D086AV01,OK,,2V500DJ7QZ00S,30.3,Z
2021_0804_12:50:52,T916U123AK01,NG,PCMCK0070501759800C,2V500DJ7QZ00S,31.1,E
2021_0804_12:52:53,T916U123AK04,OK,,2V500DJ7QZ00S,31.3,Z
2021_0804_12:54:54,T916U123AK08,OK,,2V500DJ7QZ00S,30.7,Z
2021_0804_12:56:41,T917D140AF04,OK,,2V500DJ7QZ00S,31.4,Z
2021_0804_12:58:29,T916U123AH05,OK,,2V500DJ7QZ00S,30.9,Z
2021_0804_13:00:16,T916U123AK03,OK,,2V500DJ7QZ00S,30.0,Z
2021_0804_13:06:59,T916U123AH06,OK,,2V500DJ7QZ00S,30.7,Z
2021_0804_13:09:01,T917D099AF01,OK,,2V500DJ7QZ00S,31.0,Z
2021_0804_13:11:03,T916Q033AF04,OK,,2V500DJ7QZ00S,32.0,Z
2021_0804_13:12:52,T917D113AG05,OK,,2V500DJ7QZ00S,31.4,Z
2021_0804_13:14:40,T916U096AF05,OK,,2V500DJ7QZ00S,31.0,Z
2021_0804_13:23:34,T917D043AQ02,OK,,2V500DJ7QZ00S,31.6,Z
2021_0804_13:25:23,T917D053AS05,NG,PCMCK0176700692800D,2V500DJ7QZ00S,30.0,E
2021_0804_13:28:54,T9171013AD06,NG,PCMCK0174900706800D,2V500DJ7QZ00S,30.2,E
2021_0804_13:30:54,T917D132AB05,OK,,2V500DJ7QZ00S,30.5,Z
2021_0804_13:32:42,T917D113BA02,OK,,2V500DJ7QZ00S,31.6,Z
2021_0804_13:38:11,T917D115BB02,OK,,2V500DJ7QZ00S,30.7,Z
2021_0804_13:48:21,T917D138AL04,OK,,2V500DJ7QZ00S,30.9,Z
2021_0804_13:50:36,T917D116AU08,OK,,2V500DJ7QZ00S,31.4,Z
2021_0804_13:52:38,T917D090AN04,OK,,2V500DJ7QZ00S,30.1,Z
2021_0804_14:02:32,T916U156AJ06,OK,,2V500DJ7QZ00S,31.6,Z
2021_0804_14:04:34,T916U073AE02,OK,,2V500DJ7QZ00S,30.2,Z
2021_0804_14:06:55,T916Q086AK05,OK,,2V500DJ7QZ00S,30.2,Z
2021_0804_14:08:43,T917D090AN08,OK,,2V500DJ7QZ00S,30.9,Z
2021_0804_14:10:32,T917D137BB01,OK,,2V500DJ7QZ00S,29.7,Z
2021_0804_14:13:32,T917D090AB06,OK,,2V500DJ7QZ00S,31.7,Z
2021_0804_14:15:21,T916U148AV04,OK,,2V500DJ7QZ00S,30.0,Z
2021_0804_14:17:08,T917D137BB07,OK,,2V500DJ7QZ00S,30.4,Z
2021_0804_14:18:54,T917F020BC03,OK,,2V500DJ7QZ00S,30.1,Z
2021_0804_14:20:41,T917D111AJ03,OK,,2V500DJ7QZ00S,30.6,Z
2021_0804_14:22:28,T917D081AE04,OK,,2V500DJ7QZ00S,30.7,Z
2021_0804_14:25:24,T917D090AL05,OK,,2V500DJ7QZ00S,30.3,Z
2021_0804_14:28:46,T917D111AJ07,OK,,2V500DJ7QZ00S,31.4,Z
2021_0804_14:30:33,T917D090AL03,OK,,2V500DJ7QZ00S,29.4,Z
2021_0804_14:38:13,T917D079AB02,OK,,2V500DJ7QZ00S,38.1,Z
2021_0804_16:06:08,T917D056AG06,OK,,2V500DJ7QZ00S,30.0,A
2021_0804_16:13:38,T917D085AJ04,OK,,2V500DJ7QZ00S,30.6,A
2021_0804_16:15:40,T917D075BC04,OK,,2V500DJ7QZ00S,30.8,A
2021_0804_16:17:30,T917D063AV04,OK,,2V500DJ7QZ00S,31.2,A
2021_0804_16:19:18,T917D130BC02,OK,,2V500DJ7QZ00S,30.1,A
2021_0804_16:21:20,T917D116AB02,OK,,2V500DJ7QZ00S,31.4,A
2021_0804_16:23:07,T917D067BC06,OK,,2V500DJ7QZ00S,30.7,A
2021_0804_16:32:15,T9173012AR04,OK,,2V500DJ7QZ00S,29.7,A
2021_0804_16:35:41,T917D044AJ05,OK,,2V500DJ7QZ00S,30.2,A
2021_0804_16:45:01,T917D044AJ04,OK,,2V500DJ7QZ00S,30.0,A
2021_0804_16:46:49,T917D137BB06,OK,,2V500DJ7QZ00S,30.9,A
2021_0804_17:19:44,T917F026AA04,OK,,2V500DJ7QZ00S,31.5,A
2021_0804_17:21:48,T917D134AF02,OK,,2V500DJ7QZ00S,30.8,A
2021_0804_17:23:39,T9173012AD02,OK,,2V500DJ7QZ00S,30.9,A
2021_0804_17:25:29,T917D057BD03,OK,,2V500DJ7QZ00S,29.5,A
2021_0804_17:27:15,T9173012AD05,OK,,2V500DJ7QZ00S,30.2,A
2021_0804_17:29:16,T917D099AS04,OK,,2V500DJ7QZ00S,30.1,A
2021_0804_17:32:30,T917D076AH05,OK,,2V500DJ7QZ00S,30.5,A
2021_0804_17:34:18,T917D129AP06,OK,,2V500DJ7QZ00S,30.3,A
2021_0804_17:43:42,T917D110AM06,OK,,2V500DJ7QZ00S,30.5,A
2021_0804_17:45:43,T917D130AM04,OK,,2V500DJ7QZ00S,30.8,A
2021_0804_18:04:23,T917D133AG01,OK,,2V500DJ7QZ00S,30.3,A
2021_0804_18:06:25,T917D133AG07,OK,,2V500DJ7QZ00S,30.4,A
2021_0804_18:16:26,T917D108AK01,OK,,2V500DJ7QZ00S,31.1,A
2021_0804_18:32:21,T917D058AG08,OK,,2V500DJ7QZ00S,31.1,A
2021_0804_18:39:27,T917D098AH06,OK,,2V500DJ7QZ00S,30.0,A
2021_0804_18:45:24,T917D124AN03,OK,,2V500DJ7QZ00S,30.5,A
2021_0804_20:01:41,T917D092AA02,OK,,2V500DJ7QZ00S,30.8,A
2021_0804_20:03:29,T917D138AM06,OK,,2V500DJ7QZ00S,31.0,A
2021_0804_20:06:27,T917F014AL01,OK,,2V500DJ7QZ00S,30.0,A
2021_0804_20:08:41,T917D085AL06,OK,,2V500DJ7QZ00S,31.3,A
2021_0804_20:10:43,T917F014AL08,OK,,2V500DJ7QZ00S,30.4,A
2021_0804_20:12:58,T917D077BB03,OK,,2V500DJ7QZ00S,29.8,A
2021_0804_20:14:45,T917D077BB08,OK,,2V500DJ7QZ00S,30.5,A
2021_0804_20:16:33,T917D135AD04,OK,,2V500DJ7QZ00S,30.5,A
2021_0804_20:18:20,T917D138AM02,OK,,2V500DJ7QZ00S,30.3,A
2021_0804_20:20:07,T917D138AP06,OK,,2V500DJ7QZ00S,30.9,A
2021_0804_20:21:57,T917D128AN08,OK,,2V500DJ7QZ00S,31.5,A
2021_0804_20:24:53,T9173012BB01,OK,,2V500DJ7QZ00S,30.5,A
2021_0804_20:28:04,T917D135AG03,OK,,2V500DJ7QZ00S,30.0,A
2021_0804_20:29:51,T917D110AL08,OK,,2V500DJ7QZ00S,31.3,A
2021_0804_20:31:38,T917D048BA01,OK,,2V500DJ7QZ00S,29.8,A
2021_0804_20:33:25,T917D049BB01,OK,,2V500DJ7QZ00S,30.6,A
2021_0804_20:39:06,T917F029AT01,OK,,2V500DJ7QZ00S,30.9,A
2021_0804_20:42:30,T917D112AT01,OK,,2V500DJ7QZ00S,30.5,A
2021_0804_20:44:16,T917D054AG06,OK,,2V500DJ7QZ00S,29.6,A
2021_0804_20:46:29,T917D102AC02,NG,PCM010067001063800CPCM010027101057800C,2V500DJ7QZ00S,30.5,C2
2021_0804_20:55:05,T917D116AC05,OK,,2V500DJ7QZ00S,30.6,A
2021_0804_20:57:07,T917D068AP02,OK,,2V500DJ7QZ00S,31.4,A
2021_0804_20:59:08,T917D103BD07,OK,,2V500DJ7QZ00S,31.1,A
2021_0804_21:02:32,T916U122AA05,OK,,2V500DJ7QZ00S,30.9,A
2021_0804_21:04:20,T917D080AS06,OK,,2V500DJ7QZ00S,30.6,A
2021_0804_21:06:09,T917D080AS04,OK,,2V500DJ7QZ00S,30.8,A
2021_0804_21:08:46,T917D089AN02,OK,,2V500DJ7QZ00S,30.4,A
2021_0804_21:11:45,T917D131BC04,OK,,2V500DJ7QZ00S,30.4,A
2021_0804_21:18:07,T917D092AP08,OK,,2V500DJ7QZ00S,30.6,A
2021_0804_21:21:05,T917D114AT01,OK,,2V500DJ7QZ00S,30.2,A
2021_0804_21:22:53,T917D099AU07,OK,,2V500DJ7QZ00S,29.6,A
2021_0804_21:24:39,T917D102BC08,OK,,2V500DJ7QZ00S,31.1,A
2021_0804_21:26:59,T917D114AT03,OK,,2V500DJ7QZ00S,30.2,A
2021_0804_21:28:47,T917D050AE07,OK,,2V500DJ7QZ00S,30.7,A
2021_0804_21:34:27,T917D070BB07,NG,PCMCK0279501682800C,2V500DJ7QZ00S,30.6,E
2021_0804_21:36:14,T917D094AA08,OK,,2V500DJ7QZ00S,30.3,A
2021_0804_21:38:01,T917D115AR02,OK,,2V500DJ7QZ00S,30.4,A
2021_0804_21:39:49,T917F014AD04,OK,,2V500DJ7QZ00S,29.7,A
2021_0804_21:41:59,T917D088AK02,OK,,2V500DJ7QZ00S,30.5,A
2021_0804_21:44:30,T917D108AF03,OK,,2V500DJ7QZ00S,31.4,A
2021_0804_21:47:17,T917D100BD04,OK,,2V500DJ7QZ00S,30.5,A
2021_0804_21:50:56,T917D132AN07,OK,,2V500DJ7QZ00S,31.2,A
2021_0804_22:20:39,T917D125AP04,OK,,2V500DJ7QZ00S,31.5,A
2021_0804_22:22:27,T917D105AN04,OK,,2V500DJ7QZ00S,32.1,A
2021_0804_22:29:23,T917D115AR08,NG,PCMCK0274200372800C,2V500DJ7QZ00S,30.3,E
2021_0804_22:32:07,T917D107AD04,OK,,2V500DJ7QZ00S,31.0,A
2021_0804_22:34:46,T917F014BC03,OK,,2V500DJ7QZ00S,30.5,A
2021_0804_22:39:25,T917D081AQ01,OK,,2V500DJ7QZ00S,30.6,A
2021_0804_22:42:31,T917D076BD05,OK,,2V500DJ7QZ00S,30.9,A
2021_0804_22:44:21,T917D091BD01,OK,,2V500DJ7QZ00S,30.2,A
2021_0804_22:46:18,T917D091BD07,OK,,2V500DJ7QZ00S,31.0,A
2021_0804_22:52:57,T917D044AP07,OK,,2V500DJ7QZ00S,30.3,A
2021_0804_22:54:47,T917D050AD05,OK,,2V500DJ7QZ00S,30.1,A
2021_0804_22:56:38,T917F021AD02,OK,,2V500DJ7QZ00S,30.6,A
2021_0804_22:58:40,T917D117BA07,OK,,2V500DJ7QZ00S,30.3,A
2021_0804_23:01:02,T917F016AS03,OK,,2V500DJ7QZ00S,30.4,A
2021_0804_23:02:51,T917D132BA08,OK,,2V500DJ7QZ00S,31.7,A
2021_0804_23:04:38,T917F016AS04,OK,,2V500DJ7QZ00S,30.4,A
2021_0804_23:06:52,T917D131AN07,OK,,2V500DJ7QZ00S,29.8,A
2021_0804_23:08:41,T917D092AP06,OK,,2V500DJ7QZ00S,30.1,A
2021_0804_23:10:31,T917D068AP06,OK,,2V500DJ7QZ00S,30.9,A
2021_0804_23:12:19,T917D110AL05,OK,,2V500DJ7QZ00S,30.2,A
2021_0804_23:15:40,T917D042AT03,OK,,2V500DJ7QZ00S,30.8,A
2021_0804_23:17:30,T917D117BA05,OK,,2V500DJ7QZ00S,29.8,A
2021_0804_23:19:18,T917D133AH03,OK,,2V500DJ7QZ00S,30.7,A
2021_0804_23:21:06,T917D042BC08,OK,,2V500DJ7QZ00S,30.9,A
2021_0804_23:27:43,T917D042BC01,OK,,2V500DJ7QZ00S,31.2,A
2021_0804_23:29:31,T917D102AK03,OK,,2V500DJ7QZ00S,31.1,A
2021_0804_23:32:28,T917D096AB05,OK,,2V500DJ7QZ00S,30.7,A
2021_0804_23:34:29,T917D096AB04,OK,,2V500DJ7QZ00S,31.7,A
2021_0804_23:36:18,T917D054AN07,OK,,2V500DJ7QZ00S,35.3,A
2021_0804_23:38:10,T917D043AG04,OK,,2V500DJ7QZ00S,29.9,A
2021_0804_23:45:39,T917D097AQ03,OK,,2V500DJ7QZ00S,29.9,A
2021_0804_23:56:45,T917D097AQ01,OK,,2V500DJ7QZ00S,30.1,A
2021_0804_23:58:32,T917D109AE08,OK,,2V500DJ7QZ00S,29.7,A
2021_0805_00:01:16,T917D090AN07,OK,,2V500DJ7QZ00S,29.9,A
2021_0805_01:53:46,T917D064AV02,OK,,2V500DJ7QZ00S,30.6,A
2021_0805_02:00:20,T9166116AK03,OK,,2V500DJ7QZ00S,31.2,A
2021_0805_02:02:08,T917D130AM02,OK,,2V500DJ7QZ00S,30.5,A
2021_0805_02:03:56,T917D130AM06,OK,,2V500DJ7QZ00S,29.9,A
2021_0805_02:05:43,T917D110AM03,OK,,2V500DJ7QZ00S,30.4,A
2021_0805_02:17:43,T917D092AR02,OK,,2V500DJ7QZ00S,30.3,A
2021_0805_02:19:32,T916U143BD01,OK,,2V500DJ7QZ00S,31.9,A
2021_0805_02:21:22,T917D052AB05,OK,,2V500DJ7QZ00S,37.5,A
2021_0805_02:23:22,T916U068AJ02,OK,,2V500DJ7QZ00S,30.1,A
2021_0805_02:25:22,T916U068AJ07,OK,,2V500DJ7QZ00S,29.6,A
2021_0805_02:28:32,T917D057AG06,OK,,2V500DJ7QZ00S,29.9,A
2021_0805_02:30:33,T917D059AS03,OK,,2V500DJ7QZ00S,30.5,A
2021_0805_02:33:30,T917D047AJ04,OK,,2V500DJ7QZ00S,29.9,A
2021_0805_02:58:51,T917D101AL08,OK,,2V500DJ7QZ00S,30.2,A
2021_0805_03:02:22,T917D085AU03,OK,,2V500DJ7QZ00S,30.8,A
2021_0805_03:05:17,T917D113AP05,OK,,2V500DJ7QZ00S,30.3,A
2021_0805_03:07:53,T917D085AU08,OK,,2V500DJ7QZ00S,30.6,A
2021_0805_03:09:40,T917D102BC05,OK,,2V500DJ7QZ00S,40.2,A
2021_0805_03:11:36,T917D099AU04,OK,,2V500DJ7QZ00S,31.5,A
2021_0805_03:29:58,T917D102AS08,OK,,2V500DJ7QZ00S,30.5,A
2021_0805_03:31:45,T917D135AN03,OK,,2V500DJ7QZ00S,30.5,A
2021_0805_03:33:33,T917D099AU02,OK,,2V500DJ7QZ00S,30.5,A
2021_0805_03:35:21,T917D101AK02,OK,,2V500DJ7QZ00S,30.3,A
2021_0805_03:37:08,T917D095AA07,OK,,2V500DJ7QZ00S,30.5,A
2021_0805_03:38:57,T917D081AD05,OK,,2V500DJ7QZ00S,30.6,A
2021_0805_03:40:44,T917D095AA03,OK,,2V500DJ7QZ00S,30.8,A
2021_0805_03:42:31,T917D061AN04,OK,,2V500DJ7QZ00S,30.1,A
2021_0805_03:44:18,T917D118AV01,OK,,2V500DJ7QZ00S,30.7,A
2021_0805_03:55:09,T917D110AK04,OK,,2V500DJ7QZ00S,31.2,A
2021_0805_03:59:03,T917D061AN08,OK,,2V500DJ7QZ00S,30.6,A
2021_0805_04:00:53,T917F012BA02,OK,,2V500DJ7QZ00S,30.0,A
2021_0805_04:07:34,T917F016AH06,OK,,2V500DJ7QZ00S,30.7,A
2021_0805_04:09:24,T917F029AB03,OK,,2V500DJ7QZ00S,31.1,A
2021_0805_04:11:13,T917D086AE07,OK,,2V500DJ7QZ00S,30.4,A
2021_0805_04:13:00,T917F029AB04,OK,,2V500DJ7QZ00S,30.6,A
2021_0805_04:14:48,T917D129AB05,OK,,2V500DJ7QZ00S,31.3,A
2021_0805_04:16:37,T917D060AC08,OK,,2V500DJ7QZ00S,29.9,A
2021_0805_04:18:38,T917D125AJ01,OK,,2V500DJ7QZ00S,30.7,A
2021_0805_04:20:28,T917F029AB05,OK,,2V500DJ7QZ00S,29.9,A
2021_0805_04:22:16,T917D060AC06,OK,,2V500DJ7QZ00S,29.8,A
2021_0805_04:24:05,T917D053AR04,OK,,2V500DJ7QZ00S,29.4,A
2021_0805_04:25:52,T917D107AD08,OK,,2V500DJ7QZ00S,30.6,A
2021_0805_04:38:42,T917D071AH03,OK,,2V500DJ7QZ00S,30.5,A
2021_0805_04:40:56,T917F015BA08,OK,,2V500DJ7QZ00S,30.8,A
2021_0805_04:42:45,T917D071AH05,OK,,2V500DJ7QZ00S,30.5,A
2021_0805_04:44:33,T917D140AE04,OK,,2V500DJ7QZ00S,30.3,A
2021_0805_04:46:35,T917F031AQ07,OK,,2V500DJ7QZ00S,30.6,A
2021_0805_04:48:23,T917D098AC07,OK,,2V500DJ7QZ00S,29.9,A
2021_0805_05:01:19,T917D056AN03,OK,,2V500DJ7QZ00S,31.2,A
2021_0805_05:04:18,T917D061AV03,OK,,2V500DJ7QZ00S,30.5,A
2021_0805_05:06:05,T917F024AD05,OK,,2V500DJ7QZ00S,31.5,A
2021_0805_05:07:56,T917D087AT04,OK,,2V500DJ7QZ00S,30.0,A
2021_0805_05:10:11,T917D081AL05,OK,,2V500DJ7QZ00S,30.8,A
2021_0805_05:12:00,T917D064BD03,OK,,2V500DJ7QZ00S,30.0,A
2021_0805_05:15:21,T917F025AQ02,OK,,2V500DJ7QZ00S,30.5,A
2021_0805_05:17:36,T917D043AH08,NG,PCDB603759009368013,2V500DJ7QZ00S,31.1,C5
2021_0805_05:19:38,T917D043AH06,OK,,2V500DJ7QZ00S,31.6,A
2021_0805_05:21:27,T917F025AQ08,OK,,2V500DJ7QZ00S,30.5,A
2021_0805_05:23:37,T917F030AH08,NG,PCMCK0124801588800C,2V500DJ7QZ00S,31.1,E
2021_0805_05:25:26,T917F030AU05,OK,,2V500DJ7QZ00S,31.1,A
2021_0805_05:27:16,T917F024AA05,OK,,2V500DJ7QZ00S,31.2,A
2021_0805_05:29:04,T917D135AQ08,OK,,2V500DJ7QZ00S,30.0,A
2021_0805_05:30:52,T917D055AE07,OK,,2V500DJ7QZ00S,30.7,A
2021_0805_05:32:51,T917D072AU02,OK,,2V500DJ7QZ00S,29.9,A
2021_0805_05:34:39,T917D061AV01,OK,,2V500DJ7QZ00S,30.4,A
2021_0805_05:36:41,T917D094BB03,OK,,2V500DJ7QZ00S,29.4,A
2021_0805_05:38:30,T917D087AT02,OK,,2V500DJ7QZ00S,30.6,A
2021_0805_05:47:15,T917D054AL02,OK,,2V500DJ7QZ00S,30.4,A
2021_0805_05:49:04,T917D046AH04,OK,,2V500DJ7QZ00S,29.9,A
2021_0805_05:51:18,T917D133AG03,OK,,2V500DJ7QZ00S,31.8,A
2021_0805_05:55:26,T917D140AK06,OK,,2V500DJ7QZ00S,30.0,A
2021_0805_05:57:14,T917D053AR06,OK,,2V500DJ7QZ00S,29.8,A
2021_0805_06:00:23,T917D047AV06,OK,,2V500DJ7QZ00S,30.5,A
2021_0805_06:02:24,T917F031AQ08,OK,,2V500DJ7QZ00S,31.2,A
2021_0805_06:04:12,T917D047AV07,OK,,2V500DJ7QZ00S,30.1,A
2021_0805_06:06:14,T917D128AC08,OK,,2V500DJ7QZ00S,30.4,A
2021_0805_06:08:05,T917D061AU04,OK,,2V500DJ7QZ00S,30.8,A
2021_0805_06:10:07,T917D116AN08,OK,,2V500DJ7QZ00S,30.8,A
2021_0805_06:12:09,T917D118AV02,OK,,2V500DJ7QZ00S,30.4,A
2021_0805_06:14:12,T917D046BB02,OK,,2V500DJ7QZ00S,30.5,A
2021_0805_06:17:23,T917F031AQ01,OK,,2V500DJ7QZ00S,30.2,A
2021_0805_06:19:25,T917D047AV03,OK,,2V500DJ7QZ00S,30.6,A
2021_0805_06:21:12,T917D047AV05,OK,,2V500DJ7QZ00S,31.4,A
2021_0805_06:23:14,T917F027AT04,OK,,2V500DJ7QZ00S,30.4,A
2021_0805_06:25:02,T917F027BB06,OK,,2V500DJ7QZ00S,30.2,A
2021_0805_06:26:50,T917D050AN07,OK,,2V500DJ7QZ00S,29.7,A
2021_0805_06:28:37,T9173012AL06,OK,,2V500DJ7QZ00S,31.1,A
2021_0805_06:30:42,T917D119AU06,OK,,2V500DJ7QZ00S,31.5,A
2021_0805_06:32:31,T917D113AN03,OK,,2V500DJ7QZ00S,30.7,A
2021_0805_06:34:20,T9173012AL03,OK,,2V500DJ7QZ00S,29.9,A
2021_0805_06:36:07,T917D113AN05,OK,,2V500DJ7QZ00S,29.9,A
2021_0805_06:37:55,T917D061AU03,OK,,2V500DJ7QZ00S,30.4,A
2021_0805_06:39:43,T917D119AU07,OK,,2V500DJ7QZ00S,31.1,A
2021_0805_06:41:59,T917F015AS08,OK,,2V500DJ7QZ00S,30.4,A
2021_0805_06:47:48,T917F015AS07,OK,,2V500DJ7QZ00S,30.4,A
2021_0805_06:49:49,T917D122AN07,OK,,2V500DJ7QZ00S,31.0,A
2021_0805_06:51:39,T917D138AD08,OK,,2V500DJ7QZ00S,31.2,A
2021_0805_06:53:28,T9171013AV01,OK,,2V500DJ7QZ00S,36.3,A
