08:58:12	T917F041AP04	2V500DJ7QZ00S	%	K0	$	K0	9.83	81,1884	63	K0	13.29	1078,1860	14	A0	0	0,1	A0	0	0,1	A0	0	1,0	A0	0	1,0	#
08:58:13	T917F041AP04	2V500DJ7QZ00S	%	C0	$	C0	2.63	1024,1863	2	A0	2.3	940,1286	0	A0	0	0,1	A0	0	0,1	A0	0	1,0	A0	0	1,0	#
09:00:01	T916T014BC01	2V500DJ7QZ00S	%	C0	$	C0	2.56	692,1868	3	A0	2.3	319,168	0	A0	255.4	874,1	A0	299.3	737,1	A0	116.1	1,999	A0	245.9	1,1666	#
09:00:04	T916T014BC01	2V500DJ7QZ00S	%	C0	$	C0	2.56	1024,1859	4	A0	1.7	490,31	0	A0	198	610,1	A0	168.6	878,1	A0	81.6	1,1008	A0	174.3	1,1649	#
09:01:51	T917D047AA05	2V500DJ7QZ00S	%	C0	$	C0	3.03	998,1868	8	A0	1.6	8,22	0	C0	305.2	646,1	C0	301.2	488,1	A0	52.6	1,634	A0	150.3	1,1674	#
09:01:53	T917D047AA05	2V500DJ7QZ00S	%	C0	$	C0	3.19	740,1851	25	A0	1.9	854,1103	0	A0	256.5	484,1	A0	229.1	383,1	A0	151.3	1,1431	A0	301.4	1,1668	#
09:03:39	T917D121BC03	2V500DJ7QZ00S	%	C0	$	C0	2.76	55,1849	6	C0	2.83	290,30	8	C0	394.1	563,1	C0	331.3	606,1	A0	101.2	1,302	A0	291.3	1,1640	#
09:03:41	T917D121BC03	2V500DJ7QZ00S	%	C0	$	C0	2.72	1024,1867	4	A0	1.8	162,1389	0	A0	238	612,1	A0	249.1	888,1	A0	48.3	1,1279	A0	183.1	1,1622	#
09:05:27	T917G113AF04	2V500DJ7QZ00S	%	C0	$	C0	2.65	998,1871	6	A0	1.8	800,1364	0	C0	310.5	187,1	C0	326.9	603,1	A0	94.7	1,1521	A0	221.3	1,1659	#
09:05:30	T917G113AF04	2V500DJ7QZ00S	%	C0	$	C0	2.57	1024,1867	4	A0	2	493,31	0	A0	204.8	742,1	A0	216	175,1	A0	65.3	1,683	A0	170.1	1,1653	#
09:07:17	T917E027BC01	2V500DJ7QZ00S	%	C0	$	C0	2.58	222,1864	2	A0	2.3	10,22	0	C0	359.3	643,1	C0	302.3	917,1	A0	77.8	1,649	A0	280.8	1,1674	#
09:07:19	T917E027BC01	2V500DJ7QZ00S	%	C0	$	C0	2.9	825,1863	12	A0	1.8	56,42	0	A0	214.3	482,1	A0	197.1	171,1	A0	53.9	1,989	A0	148	1,1657	#
09:09:06	T917E027BC06	2V500DJ7QZ00S	%	C0	$	C0	2.81	999,1860	10	A0	2	1024,1715	0	C0	373.8	651,1	C0	346.6	603,1	A0	89.4	1,675	A0	213.8	1,1663	#
09:09:09	T917E027BC06	2V500DJ7QZ00S	%	C0	$	C0	2.66	1024,1863	6	A0	1.7	53,27	0	C0	313.1	735,1	A0	192.4	384,1	A0	41	1,992	A0	173.3	1,1664	#
09:10:54	T917G126BC05	2V500DJ7QZ00S	%	C0	$	C0	3.32	15,67	28	A0	1.5	8,19	0	C0	389.1	643,1	A0	287	916,1	A0	109.3	1,977	A0	341.1	1,1652	#
09:10:57	T917G126BC05	2V500DJ7QZ00S	%	C0	$	C0	2.7	1024,1859	2	A0	2.1	162,1088	0	A0	267	485,1	C0	339	163,1	A0	110.6	1,401	A0	166.3	1,1668	#
09:12:41	T917G022AP04	2V500DJ7QZ00S	%	C0	$	C0	3.29	16,75	16	A0	2.3	305,34	0	C0	327.2	350,1	A0	287.8	603,1	A0	69	1,1208	A0	299.2	1,1674	#
09:12:44	T917G022AP04	2V500DJ7QZ00S	%	C0	$	C0	2.6	1024,1863	2	A0	1.8	67,1721	0	A0	268.4	742,1	A0	243.4	176,1	A0	61.5	1,439	A0	220.9	1,1630	#
09:14:30	T917G029AU04	2V500DJ7QZ00S	%	C0	$	C0	2.81	606,1864	6	A0	1.8	906,1178	0	C0	377.9	646,1	C0	353.9	914,1	A0	114.9	1,682	A0	300.7	1,1674	#
09:14:32	T917G029AU04	2V500DJ7QZ00S	%	C0	$	C0	2.87	990,1855	21	A0	1.8	48,31	0	A0	263.1	300,1	A0	247.1	173,1	A0	68.8	1,443	A0	242.2	1,1641	#
09:16:16	T917G022AP06	2V500DJ7QZ00S	%	C0	$	C0	3.21	848,1864	28	A0	2.2	10,22	0	A0	283.9	558,1	C0	330.8	600,1	A0	81.8	1,1420	A0	281.3	1,1674	#
09:16:19	T917G022AP06	2V500DJ7QZ00S	%	C0	$	C0	2.98	1020,1855	28	A0	1.7	681,27	0	C0	367.3	737,1	A0	232.7	381,1	A0	61.4	1,412	A0	157.5	1,1653	#
09:18:03	T917G150AB07	2V500DJ7QZ00S	%	C0	$	C0	2.7	145,1864	4	A0	1.9	184,1663	0	C0	364.5	648,1	A0	289.3	600,1	A0	138.4	1,966	A0	277.4	1,1670	#
