17:53:39	T9175085BD02	2V500DJ7QZ00S	%	C0	$	C0	3	998,1864	9	A0	1.8	8,22	0	C0	385.2	648,1	A0	263.6	916,1	A0	100.9	1,977	A0	314.2	1,1666	#
17:53:42	T9175085BD02	2V500DJ7QZ00S	%	C0	$	C0	2.92	1024,1851	16	A0	1.7	268,813	0	A0	172	292,1	A0	232.1	384,1	A0	61.1	1,592	A0	197.5	1,1630	#
18:02:17	T917G121AL06	2V500DJ7QZ00S	%	C0	$	C0	2.7	606,1871	2	A0	1.9	64,1711	0	C0	378.1	563,1	A0	270.7	914,1	A0	128.9	1,630	A0	328	1,1655	#
18:02:20	T917G121AL06	2V500DJ7QZ00S	%	C0	$	C0	3.01	732,1862	16	A0	2.1	846,1563	0	A0	161.7	295,1	A0	213.3	171,1	A0	102.7	1,709	A0	298.1	1,1648	#
18:04:09	T917G146AV03	2V500DJ7QZ00S	%	C0	$	C0	2.78	938,1853	9	C0	2.7	145,388	6	C0	385	174,1	C0	361	914,1	A0	101.7	1,302	A0	232.2	1,1655	#
18:04:11	T917G146AV03	2V500DJ7QZ00S	%	C0	$	C0	2.64	988,1863	8	A0	2.1	1036,267	0	A0	299.6	748,1	A0	289.3	173,1	A0	91.5	1,718	A0	204.2	1,1653	#
18:05:58	T917G145AN04	2V500DJ7QZ00S	%	C0	$	C0	3.35	13,63	28	A0	1.8	906,1435	0	C0	327.8	654,1	C0	300.8	913,1	A0	103	1,697	A0	282.6	1,1674	#
18:06:01	T917G145AN04	2V500DJ7QZ00S	%	C0	$	C0	2.81	412,1866	6	A0	2.2	51,1613	0	A0	204.3	739,1	A0	237.5	173,1	A0	81.8	1,996	A0	241.8	1,1625	#
18:20:45	T917G111AQ08	2V500DJ7QZ00S	%	C0	$	C0	3.35	13,67	24	A0	1.6	804,686	0	A0	274.9	871,1	A0	296.7	916,1	A0	90.8	1,667	A0	267.9	1,1670	#
18:20:47	T917G111AQ08	2V500DJ7QZ00S	%	E0	$	E0	4.97	734,1866	126	A0	1.8	338,34	0	C0	329	731,1	A0	263	884,1	A0	98.9	1,1234	A0	208.6	1,1617	#
18:22:35	T917E039AG05	2V500DJ7QZ00S	%	C0	$	C0	3.16	169,1853	24	A0	1.8	321,34	0	A0	269.9	881,1	A0	252.2	916,1	A0	87.5	1,619	A0	273.7	1,1670	#
18:22:37	T917E039AG05	2V500DJ7QZ00S	%	E0	$	E0	4.27	748,1859	32	A0	1.9	682,1550	0	C0	331.6	481,1	A0	280.4	383,1	A0	78.3	1,1015	A0	221	1,1626	#
18:24:36	T917G074BA02	2V500DJ7QZ00S	%	E0	$	C0	3.46	16,48	48	E0	4	1033,67	5	C0	440.5	355,1	C0	343.1	603,1	A0	86.4	1,1003	A0	304.8	1,1644	#
18:24:38	T917G074BA02	2V500DJ7QZ00S	%	C0	$	C0	3.41	729,1851	78	A0	2	493,27	0	A0	242.3	739,1	A0	211.5	381,1	A0	74.3	1,383	A0	196.2	1,1617	#
18:26:25	T917G111AA06	2V500DJ7QZ00S	%	C0	$	C0	2.81	15,71	8	A0	1.7	995,250	0	C0	302.7	643,1	A0	270.2	919,1	A0	75.5	1,988	A0	343	1,1637	#
18:26:28	T917G111AA06	2V500DJ7QZ00S	%	E0	$	E0	3.73	1024,1859	6	A0	1.8	381,452	0	C0	323.2	734,1	C0	313.5	383,1	A0	59.1	1,797	A0	191.7	1,1629	#
18:28:15	T917G056AB04	2V500DJ7QZ00S	%	K0	$	C0	3.14	14,52	32	C0	3.06	900,373	8	C0	332.3	362,1	A0	290.7	598,1	C0	486.4	1,406	K0	1137.5	1,362	#
18:28:17	T917G056AB04	2V500DJ7QZ00S	%	E0	$	E0	4.69	740,1859	35	A0	1.7	706,38	0	A0	281	296,1	A0	230.1	111,1	A0	72.1	1,668	A0	239	1,1603	#
18:30:06	T917G051AR02	2V500DJ7QZ00S	%	C0	$	C0	3.35	13,78	20	A0	1.7	990,254	0	A0	287.7	352,1	A0	223.1	603,1	A0	78.5	1,641	A0	279.9	1,1674	#
18:30:08	T917G051AR02	2V500DJ7QZ00S	%	C0	$	C0	3.41	1020,1851	49	A0	1.9	1040,252	0	A0	217.3	623,1	A0	202.8	695,1	A0	67.7	1,672	A0	167.3	1,1607	#
18:31:55	T917G111AA07	2V500DJ7QZ00S	%	C0	$	C0	3.23	13,75	15	A0	2.1	595,34	0	C0	329.8	562,1	C0	326.9	916,1	A0	136.4	1,1021	A0	318.5	1,1652	#
18:31:58	T917G111AA07	2V500DJ7QZ00S	%	C0	$	C0	3.4	734,1866	20	A0	1.7	1035,27	0	A0	260	481,1	A0	199.6	881,1	A0	84.1	1,422	A0	228.3	1,1609	#
18:33:46	T917G083AM02	2V500DJ7QZ00S	%	C0	$	C0	2.9	146,1864	9	A0	1.6	802,303	0	A0	287.3	648,1	A0	277.4	477,1	A0	104.5	1,1523	A0	332.7	1,1666	#
18:33:49	T917G083AM02	2V500DJ7QZ00S	%	C0	$	C0	3.19	1024,1855	20	A0	2.2	66,1741	0	A0	292.1	295,1	A0	248.7	673,1	A0	62.6	1,1053	A0	168.9	1,1634	#
18:42:53	T917G108AJ08	2V500DJ7QZ00S	%	C0	$	C0	3.22	14,75	16	A0	2.1	58,362	0	C0	395.3	646,1	C0	395.8	916,1	A0	193.3	1,623	A0	286.2	1,1637	#
18:42:55	T917G108AJ08	2V500DJ7QZ00S	%	C0	$	C0	2.68	1024,1859	6	A0	1.7	95,402	0	A0	265.8	734,1	A0	256.2	695,1	A0	77.3	1,445	A0	202.8	1,1667	#
18:44:42	T917G041AR06	2V500DJ7QZ00S	%	C0	$	C0	2.91	14,67	27	A0	1.9	804,1648	0	A0	241.1	352,1	A0	239	812,1	A0	145.1	1,1417	A0	396.3	1,1670	#
18:44:44	T917G041AR06	2V500DJ7QZ00S	%	C0	$	C0	3.46	747,1862	54	A0	1.8	1036,249	0	A0	244.7	743,1	A0	230.2	104,1	A0	57.7	1,395	A0	284.9	1,1621	#
18:46:47	T917G122BD03	2V500DJ7QZ00S	%	C0	$	C0	2.98	13,78	12	A0	1.7	585,1678	0	C0	364.7	646,1	A0	247.4	599,1	A0	100	1,980	A0	318.1	1,1652	#
18:46:50	T917G122BD03	2V500DJ7QZ00S	%	C0	$	C0	3.47	739,1855	28	A0	1.9	58,123	0	A0	214.8	599,1	A0	223	170,1	A0	76.3	1,1265	A0	264.5	1,1632	#
18:48:37	T917G079AB05	2V500DJ7QZ00S	%	C0	$	C0	3.51	14,71	36	A0	2	162,30	0	C0	317.4	662,1	A0	292.7	487,1	A0	88.6	1,984	A0	317	1,1652	#
18:48:39	T917G079AB05	2V500DJ7QZ00S	%	C0	$	C0	3.45	711,1863	60	A0	1.9	160,1099	0	C0	365.4	482,1	A0	297.1	167,1	A0	71.9	1,1332	A0	256	1,1653	#
18:50:29	T917G087AA01	2V500DJ7QZ00S	%	C0	$	C0	3.14	14,67	24	A0	1.8	587,1681	0	C0	341.7	648,1	C0	390.5	603,1	A0	68.2	1,1264	A0	247	1,1648	#
18:50:32	T917G087AA01	2V500DJ7QZ00S	%	C0	$	C0	2.81	990,1859	6	A0	2	163,115	0	A0	282.6	617,1	A0	216.5	883,1	A0	88.4	1,989	A0	208.2	1,1664	#
18:52:20	T917K067AJ02	2V500DJ7QZ00S	%	E0	$	E0	3.6	842,1860	1	A0	2.1	1024,1711	0	C0	355.4	648,1	C0	345.7	479,1	A0	113.6	1,626	A0	238.9	1,1655	#
