08:48:14	T917D135AK01	2V500DJ7QZ00S	%	C0	$	C0	3.3	116,1508	10	A0	2.3	82,1778	0	A0	0	0,1	A0	0	0,1	A0	0	1,0	A0	0	1,0	#
08:48:15	T917D135AK01	2V500DJ7QZ00S	%	A0	$	A0	2.8	881,1855	0	A0	2.7	843,1679	0	A0	0	0,1	A0	0	0,1	A0	0	1,0	A0	0	1,0	#
08:53:10	T917D139AT02	2V500DJ7QZ00S	%	A0	$	A0	2.9	993,1864	0	A0	2.6	271,30	0	A0	0	0,1	A0	0	0,1	A0	0	1,0	A0	0	1,0	#
08:53:12	T917D139AT02	2V500DJ7QZ00S	%	A0	$	A0	2.7	825,1855	0	A0	2.3	851,1012	0	A0	0	0,1	A0	0	0,1	A0	0	1,0	A0	0	1,0	#
08:55:14	T917D126AN05	2V500DJ7QZ00S	%	A0	$	A0	2.9	15,71	0	A0	2.3	276,604	0	A0	0	0,1	A0	0	0,1	A0	0	1,0	A0	0	1,0	#
08:55:15	T917D126AN05	2V500DJ7QZ00S	%	C0	$	C0	3.28	737,1851	6	C0	3.14	806,1038	2	A0	0	0,1	A0	0	0,1	A0	0	1,0	A0	0	1,0	#
09:20:03	T916N077AL08	2V500DJ7QZ00S	%	K0	$	K0	12.67	53,1767	16	K0	21.32	49,1705	90	A0	0	0,1	A0	0	0,1	A0	0	1,0	A0	0	1,0	#
09:20:04	T916N077AL08	2V500DJ7QZ00S	%	C0	$	C0	3.09	1020,1851	2	A0	2.3	841,1687	0	A0	0	0,1	A0	0	0,1	A0	0	1,0	A0	0	1,0	#
09:21:51	T9173012AS02	2V500DJ7QZ00S	%	A0	$	A0	2.7	15,78	0	A0	2.4	263,619	0	A0	0	0,1	A0	0	0,1	A0	0	1,0	A0	0	1,0	#
09:21:52	T9173012AS02	2V500DJ7QZ00S	%	C0	$	C0	4.03	820,1855	25	A0	2.3	870,1363	0	A0	0	0,1	A0	0	0,1	A0	0	1,0	A0	0	1,0	#
09:23:39	T917D067BA08	2V500DJ7QZ00S	%	C0	$	C0	3	15,75	1	C0	3.13	277,1253	4	A0	0	0,1	A0	0	0,1	A0	0	1,0	A0	0	1,0	#
09:23:40	T917D067BA08	2V500DJ7QZ00S	%	C0	$	C0	3.27	1024,1851	6	A0	2.4	904,1679	0	A0	0	0,1	A0	0	0,1	A0	0	1,0	A0	0	1,0	#
09:27:36	T917D109BB05	2V500DJ7QZ00S	%	C0	$	C0	3.41	15,60	8	A0	2.6	210,1320	0	A0	0	0,1	A0	0	0,1	A0	0	1,0	A0	0	1,0	#
09:27:37	T917D109BB05	2V500DJ7QZ00S	%	A0	$	A0	2.9	1024,1855	0	A0	2.3	159,1046	0	A0	0	0,1	A0	0	0,1	A0	0	1,0	A0	0	1,0	#
09:29:25	T917D131BC02	2V500DJ7QZ00S	%	C0	$	C0	3.42	15,71	12	A0	1.8	603,37	0	A0	0	0,1	A0	0	0,1	A0	0	1,0	A0	0	1,0	#
09:29:26	T917D131BC02	2V500DJ7QZ00S	%	C0	$	C0	3.15	1016,1859	4	A0	1.9	46,881	0	A0	0	0,1	A0	0	0,1	A0	0	1,0	A0	0	1,0	#
